EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
31401,1828194,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/28 00:00:00,100,A,BETH HAVEN,,117
31401,1879167,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/10 00:00:00,100,A,BETH HAVEN,,118
31402,1826511,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/22 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,119
31404,1832040,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/15 00:00:00,99,A,IROQUOIS HIGH SCHOOL,,120
31404,1874860,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/26 00:00:00,99,A,IROQUOIS HIGH SCHOOL,,121
31407,1823410,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/02/06 00:00:00,99,A,WESLEY MANOR,,122
31407,1865460,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/07/22 00:00:00,99,A,WESLEY MANOR,,123
31409,1819802,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/01/22 00:00:00,97,A,WESTMINSTER TERRACE,,124
31409,1856222,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/06/17 00:00:00,98,A,WESTMINSTER TERRACE,,125
31410,1798058,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/10/19 00:00:00,100,A,NAZARETH HOME,,126
31410,1849958,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/05/23 00:00:00,99,A,NAZARETH HOME,,127
31414,1820497,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2024/01/25 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,128
31414,1876802,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/03 00:00:00,99,A,BLUE LICK ELEMENTARY SCHOOL,,129
31415,1830287,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/07 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,130
31415,1878673,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/10 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,131
31417,1800951,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/27 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,132
31417,1841696,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2024/04/24 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,133
31418,1796644,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/16 00:00:00,100,A,DUBOIS ACADEMY,,134
31418,1833321,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/21 00:00:00,100,A,DUBOIS ACADEMY,,135
32382,1843777,REGULAR,SPEEDWAY #9686,,6821 SOUTHSIDE DR,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/02 00:00:00,97,A,SPEEDWAY #9686,,136
31189,1812713,REGULAR,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,306 ROY WILKINS BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/12/18 00:00:00,100,A,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,137
31422,1874519,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/23 00:00:00,97,A,DEPAUL SCHOOL,,138
32712,1875193,REGULAR,MANUAL HIGH SCHOOL,,120 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/27 00:00:00,99,A,MANUAL HIGH SCHOOL,,139
30043,1822997,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/02/05 00:00:00,98,,F&Y SUPERMARKET,,140
31512,1845433,REGULAR,EMMET FIELD SCHOOL,,120 SACRED HEART LN,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2024/05/08 00:00:00,100,A,EMMET FIELD SCHOOL,,141
31424,1823052,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/05 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,142
31424,1876793,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/03 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,143
31428,1840277,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2024/04/22 00:00:00,100,A,MEYZEEK SCHOOL,,144
31428,1798863,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/23 00:00:00,100,A,MEYZEEK SCHOOL,,145
31429,1819369,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2024/01/22 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,146
31429,1874277,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/22 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,147
31432,1830215,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/07 00:00:00,100,A,MILLCREEK ELEMENTARY SCHOOL,,148
31432,1881510,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/19 00:00:00,100,A,MILLCREEK ELEMENTARY SCHOOL,,149
31433,1801177,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/31 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,150
31433,1837357,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/04/09 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,151
31435,1795270,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/10 00:00:00,99,A,MOORE HIGH SCHOOL,,152
31435,1829045,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/04 00:00:00,99,A,MOORE HIGH SCHOOL,,153
31435,1879131,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/11 00:00:00,99,A,MOORE HIGH SCHOOL,,154
31446,1832867,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/20 00:00:00,97,A,NEWBURG MIDDLE SCHOOL,,155
31452,1826428,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/21 00:00:00,98,A,NOE MIDDLE SCHOOL,,156
31452,1875194,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/27 00:00:00,99,A,NOE MIDDLE SCHOOL,,157
31455,1825126,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/15 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,158
31455,1879264,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/11 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,159
31456,1831185,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/12 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,160
31456,1876272,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/29 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,161
31458,1819493,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2024/01/22 00:00:00,100,A,OUR LADY OF LOURDES,,162
31458,1849210,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2024/05/21 00:00:00,100,A,OUR LADY OF LOURDES,,163
31460,1799261,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/24 00:00:00,100,A,ST. NICHOLAS ACADEMY,,164
31460,1837662,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2024/04/09 00:00:00,99,A,ST. NICHOLAS ACADEMY,,165
32382,1843778,REGULAR,SPEEDWAY #9686,,6821 SOUTHSIDE DR,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/02 00:00:00,99,,SPEEDWAY #9686,,166
31189,1863790,REGULAR,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,306 ROY WILKINS BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/07/15 00:00:00,100,A,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,167
31462,1832306,REGULAR,MAUPIN ELEMENTARY SCHOOL,,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/18 00:00:00,100,A,MAUPIN ELEMENTARY SCHOOL,,168
31464,1831134,REGULAR,JOHNSON TRADITIONAL MIDDLE SCHOOL,,2509 WILSON AVE,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/12 00:00:00,99,A,JOHNSON TRADITIONAL MIDDLE SCHOOL,,169
31466,1831345,REGULAR,PLEASURE RIDGE PARK MAGNET SCHOOL,,5901 GREENWOOD RD,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/13 00:00:00,100,A,PLEASURE RIDGE PARK MAGNET SCHOOL,,170
31466,1880351,REGULAR,PLEASURE RIDGE PARK MAGNET SCHOOL,,5901 GREENWOOD RD,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/16 00:00:00,100,A,PLEASURE RIDGE PARK MAGNET SCHOOL,,171
31474,1818727,REGULAR,PORTLAND ELEMENTARY SCHOOL,,3410 NORTHWESTERN PKWY,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2024/01/18 00:00:00,100,A,PORTLAND ELEMENTARY SCHOOL,,172
31474,1875623,REGULAR,PORTLAND ELEMENTARY SCHOOL,,3410 NORTHWESTERN PKWY,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/28 00:00:00,100,A,PORTLAND ELEMENTARY SCHOOL,,173
31475,1833419,REGULAR,PRICE ELEMENTARY SCHOOL,,5001 GARDEN GREEN WAY,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/22 00:00:00,100,A,PRICE ELEMENTARY SCHOOL,,174
31477,1829498,REGULAR,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/05 00:00:00,96,A,RANGELAND ELEMENTARY,,175
31477,1851701,COMPLAINT,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/05 00:00:00,0,,RANGELAND ELEMENTARY,,176
31477,1851703,FOLLOWUP,RANGELAND ELEMENTARY,,1701 RANGELAND RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/12 00:00:00,0,,RANGELAND ELEMENTARY,,177
31480,1830358,REGULAR,RUTHERFORD ELEMENTARY SCHOOL,,301 SOUTHLAND BLVD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/07 00:00:00,100,A,RUTHERFORD ELEMENTARY SCHOOL,,178
31482,1835132,REGULAR,EASTERN HIGH SCHOOL,,12400 OLD SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/28 00:00:00,100,A,EASTERN HIGH SCHOOL,,179
31492,1826745,REGULAR,EISENHOWER ELEMENTARY SCHOOL,,5300 JESSAMINE DR,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/22 00:00:00,100,A,EISENHOWER ELEMENTARY SCHOOL,,180
31492,1878528,REGULAR,EISENHOWER ELEMENTARY SCHOOL,,5300 JESSAMINE DR,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/09 00:00:00,100,A,EISENHOWER ELEMENTARY SCHOOL,,181
31496,1823440,REGULAR,ENGELHARD ELEMENTARY SCHOOL,,1004 S 1ST ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/06 00:00:00,100,A,ENGELHARD ELEMENTARY SCHOOL,,182
31496,1871287,REGULAR,ENGELHARD ELEMENTARY SCHOOL,,1004 S 1ST ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/12 00:00:00,100,A,ENGELHARD ELEMENTARY SCHOOL,,183
31500,1828524,REGULAR,FAIRDALE ELEMENTARY SCHOOL,,10104 MITCHELL HILL RD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/29 00:00:00,99,A,FAIRDALE ELEMENTARY SCHOOL,,184
31502,1802430,REGULAR,FAIRDALE HIGH SCHOOL,,1001 FAIRDALE RD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,2023/11/03 00:00:00,100,A,FAIRDALE HIGH SCHOOL,,185
31502,1829086,REGULAR,FAIRDALE HIGH SCHOOL,,1001 FAIRDALE RD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/04 00:00:00,99,A,FAIRDALE HIGH SCHOOL,,186
30043,1880908,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/17 00:00:00,93,A,F&Y SUPERMARKET,,187
32384,1825364,FOLLOWUP,STRATHMOOR EDUCATION CENTER,,2201 HAWTHORNE AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/02/15 00:00:00,100,A,STRATHMOOR EDUCATION CENTER,,188
31202,1807666,REGULAR,CHESTNUT STREET FAMILY YMCA,,930 W CHESTNUT ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/11/28 00:00:00,95,A,CHESTNUT STREET FAMILY YMCA,,189
31513,1821199,REGULAR,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2024/01/29 00:00:00,99,A,FOSTER TRADITIONAL ACADEMY,,190
30043,1880909,REGULAR,F&Y SUPERMARKET,,3801 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/17 00:00:00,97,,F&Y SUPERMARKET,,191
32714,1822383,REGULAR,DESALES HIGH SCHOOL,,425 W KENWOOD DR,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/01 00:00:00,95,A,DESALES HIGH SCHOOL,,192
31513,1880907,REGULAR,FOSTER TRADITIONAL ACADEMY,,1401 S 41ST ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/17 00:00:00,99,A,FOSTER TRADITIONAL ACADEMY,,193
31202,1844928,FOLLOWUP,CHESTNUT STREET FAMILY YMCA,,930 W CHESTNUT ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/05/07 00:00:00,99,A,CHESTNUT STREET FAMILY YMCA,,194
32384,1823704,REGULAR,STRATHMOOR EDUCATION CENTER,,2201 HAWTHORNE AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/02/07 00:00:00,97,C,STRATHMOOR EDUCATION CENTER,,195
30085,1832965,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/20 00:00:00,96,,SPEEDWAY #9709,,196
32717,1823447,REGULAR,DIXIE ELEMENTARY SCHOOL,,10201 CASALANDA DR,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/06 00:00:00,100,A,DIXIE ELEMENTARY SCHOOL,,197
31202,1842993,REGULAR,CHESTNUT STREET FAMILY YMCA,,930 W CHESTNUT ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/04/30 00:00:00,92,C,CHESTNUT STREET FAMILY YMCA,,198
32384,1871910,REGULAR,STRATHMOOR EDUCATION CENTER,,2201 HAWTHORNE AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/08/14 00:00:00,100,A,STRATHMOOR EDUCATION CENTER,,199
31575,1819795,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/01/23 00:00:00,95,A,TREYTON OAK TOWERS,,200
30085,1832963,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/20 00:00:00,94,A,SPEEDWAY #9709,,201
32717,1873560,REGULAR,DIXIE ELEMENTARY SCHOOL,,10201 CASALANDA DR,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/20 00:00:00,100,A,DIXIE ELEMENTARY SCHOOL,,202
31203,1823411,REGULAR,MAPLE GROVE DAY CARE,,5911 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/02/06 00:00:00,100,A,MAPLE GROVE DAY CARE,,203
32531,1793474,REGULAR,BOYS & GIRLS HAVEN #1,,2301 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/10/03 00:00:00,97,A,BOYS & GIRLS HAVEN #1,,204
31575,1802681,Education,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/10/12 00:00:00,0,,TREYTON OAK TOWERS,,205
30085,1878011,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/06 00:00:00,100,A,SPEEDWAY #9709,,206
32718,1828193,REGULAR,DOSS HIGH SCHOOL,,7601 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/28 00:00:00,100,A,DOSS HIGH SCHOOL,,207
31203,1865461,REGULAR,MAPLE GROVE DAY CARE,,5911 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/07/22 00:00:00,100,A,MAPLE GROVE DAY CARE,,208
32531,1834971,REGULAR,BOYS & GIRLS HAVEN #1,,2301 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/03/29 00:00:00,96,A,BOYS & GIRLS HAVEN #1,,209
31575,1857223,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/06/20 00:00:00,97,A,TREYTON OAK TOWERS,,210
30085,1878012,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/06 00:00:00,100,,SPEEDWAY #9709,,211
32718,1880432,REGULAR,DOSS HIGH SCHOOL,,7601 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/16 00:00:00,100,A,DOSS HIGH SCHOOL,,212
31210,1824299,REGULAR,KEYSTONE LEARNING ACADEMY,,1705 S 13TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/02/09 00:00:00,96,A,KEYSTONE LEARNING ACADEMY,,213
32535,1794886,FOLLOWUP,DES PRES PARK CONCESSION,,4709 LOWE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/09/27 00:00:00,0,,DES PRES PARK CONCESSION,,214
31577,1834606,REGULAR,EASTERN STAR NURSING HOME,,923 EASTERN STAR CT,,LOUISVILLE,KY,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/03/27 00:00:00,99,A,EASTERN STAR NURSING HOME,,215
30108,1806580,REGULAR,SPEEDWAY #9515,,2720 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/21 00:00:00,99,A,SPEEDWAY #9515,,216
31210,1869823,REGULAR,KEYSTONE LEARNING ACADEMY,,1705 S 13TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/08/05 00:00:00,98,A,KEYSTONE LEARNING ACADEMY,,217
32535,1839066,REGULAR,DES PRES PARK CONCESSION,,4709 LOWE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/04/16 00:00:00,98,A,DES PRES PARK CONCESSION,,218
32720,1808716,REGULAR,DUNN ELEMENTARY SCHOOL,,2010 RUDY LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/12/01 00:00:00,100,A,DUNN ELEMENTARY SCHOOL,,219
30108,1806581,REGULAR,SPEEDWAY #9515,,2720 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/21 00:00:00,100,,SPEEDWAY #9515,,220
31577,1867733,REGULAR,EASTERN STAR NURSING HOME,,923 EASTERN STAR CT,,LOUISVILLE,KY,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/07/25 00:00:00,97,A,EASTERN STAR NURSING HOME,,221
32536,1823682,REGULAR,BOURBON STREET CAFE,,850 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE,2024/02/07 00:00:00,100,A,BOURBON STREET CAFE,,222
32720,1848883,REGULAR,DUNN ELEMENTARY SCHOOL,,2010 RUDY LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2024/05/17 00:00:00,100,A,DUNN ELEMENTARY SCHOOL,,223
30108,1853490,FOLLOWUP,SPEEDWAY #9515,,2720 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/06/06 00:00:00,100,,SPEEDWAY #9515,,224
31211,1817922,REGULAR,SOUTHSIDE CHRISTIAN #2,,4016 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/12 00:00:00,99,A,SOUTHSIDE CHRISTIAN #2,,225
31578,1817287,REGULAR,EPISCOPAL CHURCH HOME,,7504 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/01/10 00:00:00,100,A,EPISCOPAL CHURCH HOME,,226
32536,1875213,REGULAR,BOURBON STREET CAFE,,850 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE,2024/08/27 00:00:00,100,A,BOURBON STREET CAFE,,227
32722,1790876,REGULAR,CARTER DUVALLE SCHOOL,,3600 BOHNE AVE,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/25 00:00:00,100,A,CARTER DUVALLE SCHOOL,,228
30108,1851400,REGULAR,SPEEDWAY #9515,,2720 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/30 00:00:00,94,C,SPEEDWAY #9515,,229
